StartDate,EndDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q13,Q14,Q15,Q16,Q17,Q18,Q26,Q27,Q28,Q29,Q20,Q21,Q18.1,Q19
2026,2026,534,469ce53e07808ed681948dc9c4173aeb3fc96a1017836ef1dc36bee374dd5dad,41.6996,-71.9946,67fe6359a2e5c6fd5f148e8483ded2a4551cb32f1fab7c6cd15cf89369e338e0,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,No,No,"I actually think this is more to do with experience and less to do with mindset. Rather than seeking a strategy to make you less nervous, increase your exposure. Keep talking to new people and eventually the nerves will just go away.

If you insist that you would like some actionable advice for your next conversations, try the late Scott Adams' view point. Many people are just like you, nervous to talk to others. Very few are actively judging you. If you are at a party and are the one to start a conversation, even a basic thing like introducing yourself, you become in a small way a hero to that person, because you broke the ice with someone else who was nervous, and now they feel comfortable to talk. ","My city is fairly walkable so I do prefer to walk most of the time, at least in any season that's not winter. I also value getting sunlight, so walking for thirty minutes is appealing to me. If the distance is far enough, there is a reliable train service. It's typically clean and safe so I have no problem riding it. "
2026,2026,653,8ef4464446a17849e5f37f85f4008b2a429643f025428e2328bea5e66a1afd26,40.302600000000005,-73.6366,fb8e16c512cc50472676843fd43b3b3e722ab76eb2873211f28bba36b94af38d,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,4-8 days a month,1-2 rides in a typical day,Yes,Yes,That they should resist the fear of speaking their mind as it holds back very many possibilities in their life.,Using a shared ride moving  around makes me have a better experience
2026,2026,655,ad86663225a955fdb97f77fb6a1e93a0ce047c238583ab078d0c7ed1abe3dab5,47.59,18.4312,789fce3a683622fa8b6746497f41ded72a9777ff72da69bc013d31718c974d3a,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,8 or more days a month,3-4 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,"It is possible to feel nervous when talking to new people, and also overcoming the fear is very possible; all you need is to trust yourself and be confident, be ready to learn and to share ideas. With this, you can easily overcome the feeling of fear","Around the city, in small distances, riding a bicycle is very nice; for longer distances, taking a metro is best, as it is fast and on time. When you want to see the city and its features, you can take  a bus or tram and make sure you sit next to a window to be able to see the outside"
2026,2026,645,30038c9fe1620ac43bda20bf73555be5d04ed7e1834278db1aed9258df513255,52.2128,0.22619999999999998,ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,I would tell them to just try and relax and take some deep breaths. I find it helpful to consciously try and down be more considered ,My ideal way to travel around is by cycling as it's the quickest and most efficient 
2026,2026,273,d164ef5dd87603b152ac5155bdf6ef1b7f47cb3d218d7f841b716d21231cfd70,40.5267,-74.9762,9e261399ca55b7c3ff0b2c3bc8d28b112142fc2147c4fdca061066cfd2db545e,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Never,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,Yes,Yes,"Think about how someone else is probably nervous as well, and you shouldn't worry yourself over it.","I like to have some key points that I know I want to see, but also like natural exploration to come forth as well."
2026,2026,577,e4518c391e14d56c90dc9a658ded9d0212813dc289edc2158b003ce758a27a31,51.9362,-1.3224999999999998,37dda8998fc22f8d83e1b881b0e110ce99610c6e2d978653649e5d1f7bc1ac56,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,No,No,I would advise them to practice talking to people more in your day to day life. Speak with those you know well and feel comfortable with more so that you learn the gift of making conversation. Also look on YouTube and other places online for tips and instructional videos that will provide you with the knowledge and skills to improve speaking to new people. It is also worth writing down and practicing general topics you may be able to bring up and how to break the ice with new people. I find if you have things ready to talk about you will be less likely lost for words and not know what to say. It is also worth writing down what exactly is making you nervous as often visualising and recording what is making you afraid can actually be useful as you can work on the actual issue.,My ideal way to get around my city is to use the train. Mainly as the ride is far more comfortable and faster than travelling by bus and cheaper than travelling by car. It is also much less likely to be delayed than other transport in my experience and is ofen safer and cleaner than other public transport options. It is the one transport method you can relax in fully and switch your mind off.
2026,2026,743,ef3e659553ff06da013d5aa632e9be47dc7678b1c035b0fe3435331c7a2a2c53,53.8496,-0.9959999999999999,7d67595dafd055a5c675a1e71babbc1ff7903d5d45c0ffb32df228c012565f00,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,2-4 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,No,No,"I would suggest just talking the way they do to an old friend or work colleague. The new person is probably a little nervous too, but once the initial first words are said you'll start to feel yourself relaxing . Deep breathing is also a big help at anxious times too. Try not to overthink the situation.","I like to make a mental note of the places of interest that I'd like to visit, and then brig up a map that shows how close they are in relation to each other.
If I feel that it is too long a distance to walk, I would hail an Uber to take me the rest of the way. I do think tht walking as much as possible gives you a real feel for the city and the people who livee there. You can take in more sights and smells and atmosphere when walking."
2026,2026,814,5e40b73ffb8dc8a057fefee28cd1e9eb611720e8a4a79a7860163ce60dfb9715,39.8328,-74.3132,37da04b700fbd436f4ad6baa1e67584ae8dc1bf2116c2449aff7e888942c6e5c,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat agree,8 or more days a month,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,No,"Assuming you know ahead of time that you may meet new people, you can prepare conversation starters in the form of general questions. It's also best to be aware of the situation among meeting new people (like what event it is, the location, etc.). If it's a transaction where you are the customer but need help, you may need to mentally prepare exactly what you need help with. I personally have a script for those situations. If you somehow end up working a job facing customers, a script and rehearsals can also help. If the other people talk a lot and just simply never shut up, I find it easier to just let them talk and listen to them (nodding as they talk, maybe throw in an ""ah"" once in a while so it looks like I'm engaged in the conversation). But make sure you are actually listening and making mental notes of what they're saying because if they somehow rope you into the actively participating in the conversation with a random question, you may need need to go over your mental notes to respond. If you cannot respond and are panicking, don't forget to breathe and just inform them that you need to think about it (and then maybe excuse yourself and escape to the bathroom or something). ","I like taking the subway, I find the ride relaxing. Even though there are other people, everybody mind their own business. When I'm out and about, I like to walk. It's excellent exercise and pretty straight forward because most areas are laid out like a grid. "
2026,2026,877,d348b0c9e22a505ff8a24d185ff8cc9eb49af5419407c9d0371ef8188e5ce05d,50.2156,-119.05969999999999,f2ffbd64a7322a79869d9f06d634c07b812fcf49301f39dbb690062728c60099,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,8 or more days a month,1-2 rides in a typical day,Yes,Yes,"Firstly, I would tell them it is very common and that confidence usually grows with practice rather than appearing all at once. So, one piece of advice is to shift focus away from trying to make a perfect impression. Instead, be curious about the other person. Asking simple, open-ended questions like ""What do you enjoy doing?"", or ""How do you know everyone here?"", or some stuffs like that.","My ideal way to around a  city is by using a combination of walking, public transportation, and cycling, depending on the distance and purpose of the trip. I like this approach because it is practical and environmental friendly, and allows me to experience the city more closely than i would from inside a car."
2026,2026,666,b89ab951dcc374d7b6328e6e0c67d92f73e388f14d4ae9a151eb47a683646c58,51.3075,0.39849999999999997,247ae23c4c4bb47c25a5d5e34cf2f31179dc318e8b2a2f3edb462c9f21df5060,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,8 or more days a month,3-4 rides in a typical day,8 or more days a month,1-2 rides in a typical day,No,No,I would tell them to relax and focus on being themselves. Meeting new people is a vital skill. ,"I like getting lime bikes (electric bikes), especially if I'm in central London. "
2026,2026,282,2da8e09055ed7072b9ab51cfc529b76eee4230c9e11b35080bc79a62ddd96147,40.3272,-4.014,32284ade76d6973e58641037ac723bba4bb21173da4999ad6f751179232b46e5,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,2-4 days a month,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,Yes,Try to relax and that the person they meet may feel the same way.,"Local bus or walking, usually the latter once I get to the city."
2026,2026,1288,6bf7adb6a4f1695aafa0a409b13f232d4549ec22913b94e676a9cfbce03993c1,44.2739,-79.5574,de0e2dc1ec48e5b0096010c8f913793ee29d7a025d9b11685c4c6e00fd91b2c6,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,2-4 days a month,3-4 rides in a typical day,0-1 days a month,1-2 rides in a typical day,Yes,Yes,Please calm and patience. Please honest with everyone.,I prefer to go in a Bus or in a Train.
